name,year,selling_price,km_driven,seats,max_power_bhp,Mileage,Engine (CC),fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
Hyundai,2014,0.22345628634233486,-0.209692199933096,5,0.908511632322047,0.4215027404149464,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2016,-0.2632667266835737,-0.10072270574690954,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-1.0056422313998585,0.7165485006494888,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2017,-0.2681831207545425,-1.190417647608774,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Maruti,2019,0.4692759898907735,-1.326629515341507,5,0.47334521920743405,-0.4166456139622531,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-0.7352454738906469,-0.9179939121433079,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2011,-1.1039701128192339,-0.10072270574690954,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2015,-0.6614946464320444,-0.3758706785670303,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Tata,2012,-0.4648388835932934,0.6075790064633023,5,0.9110125887192569,-0.2257801471238802,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Hyundai,2011,-1.1039701128192339,-0.7817820444105749,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2015,0.7150956934392122,-0.37314644121237567,5,0.5571272585139833,-0.44983960819501284,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2016,0.3463661381165542,1.261395971580421,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2016,-0.07152735791579155,0.4441247651840227,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2010,-1.1531340535289216,0.30791289745128964,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Hyundai,2012,-1.0302242017547023,0.4441247651840227,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Renault,2015,0.39552516243217095,0.30791289745128964,5,0.5983930390679549,-1.263092466897644,1.216077409759142,True,False,False,False,False,True,False,False,False,False
Maruti,2018,1.2067351005360896,-1.1359329005156809,5,1.8144830872115196,0.13935378943648274,1.2203722804206458,False,False,True,True,False,True,False,True,False,False
Volkswagen,2013,-0.2681831207545425,0.4441247651840227,5,-0.02059366924162252,0.5625772159041798,0.09082129644515378,True,False,False,True,False,True,False,False,False,False
Ford,2016,1.2067351005360896,-0.37314644121237567,5,1.5231216669365064,1.143472114977487,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2012,-0.36651100217391797,-0.37314644121237567,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2014,-0.5140028243029812,0.29529967849923855,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Maruti,2019,0.4692759898907735,-1.4355990095276936,5,-0.45200864776041966,0.19744327934381375,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Tata,2016,-0.21901918004485474,1.261395971580421,5,0.9047601977262313,1.3343375818158598,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2012,-0.7499897397094822,-0.42763118830546887,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-0.6123307057223566,0.17170102971855658,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2018,0.5184350142063903,0.17170102971855658,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Maruti,2011,-0.8335684389159513,0.9889722361149549,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Hyundai,2010,-1.3448734222967038,0.4441247651840227,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,True
Maruti,2013,-1.0056422313998585,-0.37314644121237567,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-0.12069129862547927,0.17170102971855658,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Maruti,2008,-1.35962260450961,-1.2176600211553208,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2016,-0.02236341720610381,-1.0542057798760411,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-1.0056422313998585,-0.9316150989165812,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2016,-0.5140028243029812,-0.37314644121237567,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2012,-0.907314349980483,0.9889722361149549,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2016,0.9363334266328069,-0.10072270574690954,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,True,False,False
Maruti,2017,0.6167678120198368,-0.9179939121433079,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Hyundai,2018,-0.3910929725287618,-1.4628413830742402,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2018,0.7150956934392122,-1.4628413830742402,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2018,1.5508826855039037,-1.0542057798760411,5,1.0548175815588556,-0.5494215908932949,0.8381287915468101,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.2681831207545425,-0.10072270574690954,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Tata,2018,1.895030270471718,-0.10072270574690954,5,2.142733614345387,0.08956279808734316,1.3706927535732778,True,False,False,True,False,True,False,False,False,False
Mahindra,2019,2.6816533218267216,-1.272144768248414,5,2.549139028892079,-1.1552119856411733,1.3706927535732778,True,False,False,True,False,True,False,False,False,False
Maruti,2017,-0.02236341720610381,-0.37314644121237567,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Mahindra,2012,-0.710658587141732,1.261395971580421,5,-0.5770564676209404,-0.30046663414759106,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Tata,2012,-1.0056422313998585,0.7165485006494888,5,-0.2644369179696384,1.8073519996326963,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2020,0.8625875155682754,0.17170102971855658,5,0.892255415740179,1.550098544328804,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Volkswagen,2011,-0.36651100217391797,0.06273153553237013,5,1.9238999295894754,-0.7402870577316678,1.8044746903851587,True,False,False,True,False,True,False,True,False,False
Mahindra,2014,-0.7598225278514198,-0.37314644121237567,5,-0.5770564676209404,-0.30046663414759106,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Maruti,2013,-0.5140028243029812,0.17170102971855658,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2015,-0.6123307057223566,0.4441247651840227,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2018,0.7150956934392122,-1.070551204003969,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2011,-1.3497898163676725,0.9889722361149549,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Ford,2013,-0.8581553256648662,0.17170102971855658,5,-0.38323234683713353,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,False,False,False
Maruti,2016,-0.8827323796256391,-0.7817820444105749,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2017,0.07596446421327166,-0.9179939121433079,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2006,-1.3989537570773602,-0.9179939121433079,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2019,0.8478383333553691,-1.6535379979000666,5,0.47334521920743405,-0.4166456139622531,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-0.8581553256648662,-0.37314644121237567,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Volkswagen,2017,2.435833618278283,0.28067052390474306,5,2.1489860053384127,0.7285471870679814,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Hyundai,2016,-0.7598225278514198,1.261395971580421,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Volkswagen,2016,0.7150956934392122,0.17170102971855658,5,0.8609934607750488,-1.0390330058265114,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Maruti,2019,0.4201120491810858,-1.4628413830742402,5,0.47334521920743405,-0.723690060615288,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2009,-1.2514619349482972,0.4441247651840227,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Maruti,2013,0.5921858416649929,0.14445865617200995,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Hyundai,2017,-0.5140028243029812,-1.5173261301673335,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2020,-0.7598225278514198,1.5338197070458872,5,-0.45200864776041966,0.19744327934381375,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Maruti,2016,-0.2681831207545425,0.17170102971855658,5,-0.44950769136320884,-0.7319885591734764,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2007,-1.3252078460128287,-0.1824498263865494,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2018,2.6619877455428465,-0.10072270574690954,5,0.9047601977262313,0.587472711578751,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Tata,2011,-0.9318963203353269,0.17170102971855658,5,-0.32696082789989883,1.359233077490431,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Hyundai,2008,-0.907314349980483,-0.7817820444105749,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2011,-1.0302242017547023,-0.4821159353985621,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2010,-1.3743717867225165,0.4441247651840227,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,True,False,False,False
Maruti,2015,-0.6369126760772005,-1.280317480312378,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2015,0.9609153969876508,-1.5182251284943695,5,0.5571272585139833,-0.44983960819501284,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2018,1.5508826855039037,-1.190417647608774,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2011,-0.8827323796256391,-0.37314644121237567,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Hyundai,2013,0.7150956934392122,-0.37314644121237567,5,0.9047601977262313,1.7492625097253653,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2019,1.0100793376973387,-1.5990532508069732,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Ford,2016,0.5430219009553051,0.13380688811531022,5,0.9760374550467281,1.085382625070156,1.3749876242347816,True,False,False,False,False,True,False,False,False,False
Ford,2018,2.558743470052502,-0.8264595370269113,5,1.5231216669365064,1.143472114977487,1.3749876242347816,True,False,False,False,False,True,False,False,False,False
Ford,2012,-0.8827323796256391,0.6412778225403805,5,-0.3863585423336464,-1.1552119856411733,0.9497954287459082,True,False,False,False,False,True,False,True,False,False
Maruti,2017,0.9609153969876508,-1.0096917415009838,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,False,False,False,False,False,False,False
Renault,2015,0.9609153969876508,0.09822834826352037,5,0.5983930390679549,-0.7817795505226189,1.216077409759142,True,False,False,False,False,True,False,False,False,False
Maruti,2012,-0.6860766167868882,1.8164865749648549,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,False,False,True,False,True,False,False
Maruti,2013,0.5921858416649929,1.261395971580421,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Tata,2017,0.7150956934392122,-0.9179939121433079,5,0.6108978210540071,-0.9062570288954694,0.09082129644515378,False,False,True,True,False,True,False,False,False,False
Hyundai,2010,-1.0056422313998585,0.17170102971855658,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,True,False,False
Hyundai,2014,-1.0056422313998585,-0.10072270574690954,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Hyundai,2010,-0.9564782906901707,0.8255179948356752,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Tata,2019,1.2558990412457773,-0.7817820444105749,5,-0.014341278248596837,1.2928450890249086,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Ford,2012,-0.6123307057223566,-0.10072270574690954,5,0.9047601977262313,1.7492625097253653,1.3749876242347816,True,False,False,True,False,True,False,True,False,False
Maruti,2013,-1.1531340535289216,-0.10072270574690954,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,True,False,False,False
Maruti,2019,1.1084072191167142,-1.6262956243535198,5,0.47334521920743405,-0.15109366010016934,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2011,-0.7598225278514198,-0.37314644121237567,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2009,-1.1039701128192339,0.17170102971855658,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Hyundai,2014,-0.27801590889648004,-1.1086905269691343,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Maruti,2014,-1.0253078076837334,-0.10072270574690954,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2015,0.9609153969876508,0.7165485006494888,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Maruti,2007,-1.3989537570773602,-0.27747122531690394,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,False,False,True,False,True,False,False
Renault,2017,-0.6860766167868882,0.7165485006494888,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Maruti,2007,-1.3497898163676725,0.3896400180909295,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2010,-1.1039701128192339,0.17170102971855658,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,True,False,False
Maruti,2010,-1.2022979942386094,-0.42763118830546887,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Renault,2014,0.37094810847139803,0.4441247651840227,5,0.5983930390679549,-0.7817795505226189,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Maruti,2013,-0.4156749428836057,0.9889722361149549,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Maruti,2013,-0.16985523933516702,0.8800027419287685,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2016,-0.02236341720610381,-0.10072270574690954,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Maruti,2014,-0.3910929725287618,-0.42763118830546887,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-1.0056422313998585,0.17170102971855658,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Maruti,2008,-1.4972816384967358,0.17170102971855658,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
Maruti,2006,-1.5710275495612673,2.3510909134422855,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Ford,2010,-1.0056422313998585,1.5338197070458872,5,-0.38948473783015924,-1.1552119856411733,0.9497954287459082,True,False,False,True,False,True,False,False,False,False
Maruti,2012,0.567603871310149,0.25342815035819644,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Renault,2018,-0.12069129862547927,-1.5990532508069732,5,-0.45200864776041966,1.3426360803740511,-0.7681528358556006,False,False,True,True,False,True,False,False,False,False
Renault,2013,0.4201120491810858,0.8527603683822219,5,0.5983930390679549,-0.7734810519644275,1.216077409759142,True,False,False,True,False,True,False,False,False,False
Hyundai,2015,-0.8581553256648662,-0.8090244179571215,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Maruti,2019,-0.20918639190291718,1.5338197070458872,5,-0.7833853703907995,0.4546967346477091,0.07793668446064247,False,False,False,True,False,True,False,True,False,False
Toyota,2014,0.7150956934392122,-0.8907515385967614,5,-0.4482572131646039,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Hyundai,2019,0.46435959581980474,-1.5990532508069732,5,-0.38948473783015924,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,False,False,False,False,False
Toyota,2012,-0.6221634938642941,1.5338197070458872,5,-0.44575625676739394,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,True,False,False
Renault,2013,0.8625875155682754,0.08997390907891674,5,2.142733614345387,-0.8232720433135701,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Hyundai,2018,0.4201120491810858,-1.54456850371388,5,-0.38948473783015924,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Maruti,2012,-0.4156749428836057,1.5338197070458872,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2013,-0.4156749428836057,1.5338197070458872,5,-0.018092712844412603,1.5003075529796615,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Toyota,2012,0.9609153969876508,0.5803366329167557,5,0.8109743328308406,0.031473308180012156,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2012,-0.6369126760772005,-0.37314644121237567,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Maruti,2009,-1.1531340535289216,-0.12796507929345619,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Renault,2015,1.0592432784070265,2.0786671779768193,5,0.5983930390679549,-0.7817795505226189,1.216077409759142,True,False,False,True,False,True,False,True,False,False
Toyota,2015,0.7150956934392122,-0.6455701766778419,5,-0.44950769136320884,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Tata,2012,-0.5140028243029812,1.261395971580421,5,0.9110125887192569,-0.2257801471238802,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2011,-1.054806172109546,0.7846544345158554,5,-0.44575625676739394,-0.3917501182876818,-0.7724477065171044,False,False,True,True,False,True,False,True,False,False
Maruti,2018,1.2067351005360896,-0.7817820444105749,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Chevrolet,2013,-1.0056422313998585,0.17170102971855658,5,0.16697806054915865,0.587472711578751,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Volkswagen,2018,1.2067351005360896,-0.29141932057273584,5,0.8609934607750488,-1.0390330058265114,1.3749876242347816,True,False,False,True,False,True,False,False,False,False
Hyundai,2018,-0.36651100217391797,0.17170102971855658,5,-0.3863585423336464,-0.9062570288954694,-0.7724477065171044,False,False,True,True,False,True,False,False,False,False
Hyundai,2019,-0.027279811277072585,-1.6262956243535198,5,-0.38948473783015924,-0.9062570288954694,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Hyundai,2012,-0.7598225278514198,1.0706993567545948,5,0.2920258804096795,-0.8564660375463299,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2013,-0.14527326898032314,0.3623976445443829,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Volkswagen,2012,-0.14527326898032314,0.7165485006494888,5,1.8363664556871104,-0.7070930634989081,1.8044746903851587,True,False,False,True,False,True,False,False,False,False
Hyundai,2016,1.0149957317683076,0.3623976445443829,5,0.9066359150241391,0.952606648139114,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Toyota,2015,0.4692759898907735,1.6700315747786203,5,-0.4488824522639068,1.823948996749076,0.7994749555932761,True,False,False,True,False,True,False,False,False,False
Maruti,2013,-1.07938814246439,0.4441247651840227,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2018,0.7150956934392122,-0.9179939121433079,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Tata,2010,-0.4156749428836057,-0.5910854295847486,5,-0.32696082789989883,1.359233077490431,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2016,-0.2681831207545425,-1.272144768248414,5,-0.44950769136320884,1.417322567397762,-0.7724477065171044,False,False,True,True,False,False,False,False,False,False
Maruti,2018,0.4692759898907735,-0.6455701766778419,5,0.47334521920743405,0.5044877259968488,0.08223155512214625,False,False,True,True,False,False,False,False,False,False
Maruti,2012,-0.2681831207545425,0.17170102971855658,5,0.9110125887192569,0.08956279808734316,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2014,0.4201120491810858,-0.37314644121237567,5,-0.014341278248596837,1.666277524143463,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2013,-1.054806172109546,-0.10072270574690954,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Maruti,2016,-0.6614946464320444,-0.10072270574690954,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,True,False,False
Hyundai,2008,-1.1531340535289216,0.17170102971855658,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,True
Maruti,2018,1.7672040246265297,-1.0542057798760411,5,1.0548175815588556,-0.5494215908932949,0.8381287915468101,False,False,True,True,False,True,False,False,False,False
Hyundai,2017,-0.6123307057223566,-0.8907515385967614,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,True,False,False
Volkswagen,2011,-0.2681831207545425,1.261395971580421,5,1.8363664556871104,-0.7070930634989081,1.8044746903851587,True,False,False,True,False,True,False,True,False,False
Maruti,2017,0.8134235748585876,-0.7817820444105749,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2014,-1.07938814246439,-1.4546686710102763,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2019,1.7475384483426546,-1.6535379979000666,5,0.47334521920743405,-0.31706363126397097,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2018,1.4525548040845282,-1.3811142624346004,5,0.5546263021167724,0.006577812505440877,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Maruti,2016,-0.907314349980483,-0.6455701766778419,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2017,1.2067351005360896,0.4441247651840227,5,0.9066359150241391,-0.16769065721654922,0.9369108167613969,True,False,False,True,False,True,False,False,False,False
Maruti,2017,-0.12069129862547927,-0.9179939121433079,5,-0.7833853703907995,0.4546967346477091,0.07793668446064247,False,False,False,True,False,True,False,False,False,False
Toyota,2012,0.05138249385842779,1.6700315747786203,5,0.8109743328308406,0.031473308180012156,0.7994749555932761,True,False,False,True,False,True,False,True,False,False
Hyundai,2012,-0.8827323796256391,1.261395971580421,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Maruti,2013,0.9609153969876508,-0.9179939121433079,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2014,1.0592432784070265,2.2966061663491923,7,0.9110125887192569,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Tata,2014,-0.6123307057223566,-0.10072270574690954,5,0.9047601977262313,1.3343375818158598,0.3012699588588386,True,False,False,True,False,True,False,True,False,False
Maruti,2012,-0.16985523933516702,-0.10072270574690954,5,-0.014341278248596837,1.2513525962339576,0.3012699588588386,True,False,False,True,False,True,False,False,False,False
Maruti,2020,0.7150956934392122,-1.326629515341507,5,0.892255415740179,1.550098544328804,0.08223155512214625,False,False,True,True,False,True,False,False,False,False
Hyundai,2017,-0.09610932827063541,-0.5910854295847486,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,True,False,False
Maruti,2013,1.2067351005360896,2.895938384373218,7,0.908511632322047,-0.5162275966605352,0.3012699588588386,True,False,False,True,False,True,False,False,False,True
Maruti,2012,-1.1039701128192339,0.4441247651840227,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2013,-1.0056422313998585,-0.1824498263865494,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Hyundai,2014,-0.5140028243029812,0.9889722361149549,5,-0.3863585423336464,-1.3128834582467865,-0.3944990883047724,False,False,True,True,False,True,False,False,False,False
Maruti,2014,-0.6762438286449507,-0.6455701766778419,5,-1.6837296733865497,1.1185766193029156,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Hyundai,2017,-0.7598225278514198,-0.37314644121237567,5,-1.1897907849374922,-0.24237714424026008,-1.5627039082337983,False,False,True,True,False,True,False,False,False,False
Maruti,2009,-1.3252078460128287,0.9889722361149549,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,False
Maruti,2008,-1.4333734319682125,0.4441247651840227,5,-1.74625358331681,-1.4041669423868772,-1.6400115801408663,False,False,True,True,False,True,False,False,False,True
